"reliability","strategy","rule","round","seed","method","draws","query","truth","estimate","error","fullWidth","covered","criteriaMet","allCriteriaMet","reason","batchMcse","spectralMcse","iidOracleMcse","iidOracleCovered","rHat","bulkEss","meanEss","tailEss","acceptance","pilotStatus","failureReasons"
"reliability","default","mcse-floor","43","481528","fixed","12000","xTail","0.045500263896358334","0.026895833333333334","-0.018604430563025","0.025967551063589993","false","false","false","FixedBudget","0.004483746752472141","0.005040619544900099","NaN","","1.0062481154690728","1030.1146100728965","1030.114610072897","1030.114610072897","0.6107604166666667","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","43","481528","fixed","12000","y","0.0","-0.044039306004275414","-0.044039306004275414","0.07725719283983462","false","true","false","FixedBudget","0.013380005324854062","0.014996566879139075","NaN","","1.0039435239776218","2260.7558121773905","1963.9410765763178","1510.474073652282","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","fixed","12000","ySquared","0.57","0.4436147506780081","-0.12638524932199185","0.08499655057263682","false","true","false","FixedBudget","0.014913315578510207","0.016498870956924653","NaN","","1.0022852513341778","2851.5312656194765","1685.6082479123495","1954.3133833480547","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","fixed","48000","x","0.0","-0.009605455642765603","-0.009605455642765603","0.05107011715595125","true","true","false","FixedBudget","0.009354459151010857","0.009913334918115182","NaN","","1.0021885571928997","9140.693519543338","9675.565783499118","2298.1332548682713","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","fixed","48000","xSquared","1.0","0.9509458883132998","-0.04905411168670015","0.17804038489040339","true","true","false","FixedBudget","0.024382827821676376","0.034559818200123875","NaN","","1.0021794956393293","3692.563545905117","1358.1457004123613","1403.471229421651","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","fixed","48000","xTail","0.045500263896358334","0.037390625","-0.008109638896358337","0.030038777246256695","true","false","false","FixedBudget","0.004059818505516018","0.00583089438513456","NaN","","1.0054928818696414","1058.6312828267603","1058.631282826756","1058.631282826756","0.6107604166666667","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","43","481528","fixed","48000","y","0.0","-0.02314648464673652","-0.02314648464673652","0.07433783456342555","true","true","false","FixedBudget","0.010624965439685557","0.014429883700174756","NaN","","1.0020068937169413","3781.2513498542644","2351.7818419588025","1384.6678968979995","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","fixed","48000","ySquared","0.57","0.49022485461864107","-0.07977514538135888","0.14712987377608494","false","false","false","FixedBudget","0.018244681893580247","0.028559709599811953","NaN","","1.0014800535483073","3953.3828525470344","883.6919370030795","1475.4321158267626","0.6107604166666667","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","43","481528","stopped","16000","x","0.0","-0.001957244140842418","-0.001957244140842418","0.06950126625718586","true","true","true","PrecisionReached","0.013184586774096275","0.013491046584769632","NaN","","1.0013199478807053","4599.56623390513","4933.021270617382","2212.294527467434","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","stopped","16000","xSquared","1.0","0.897840804431746","-0.10215919556825404","0.14811534794491227","false","true","true","PrecisionReached","0.02421345529963741","0.028751002199727167","NaN","","1.0014470159301332","2956.6541160990987","1567.402340494712","1532.8169133465544","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","stopped","16000","xTail","0.045500263896358334","0.02778125","-0.017719013896358334","0.02451162784508751","false","true","true","PrecisionReached","0.004083725222991988","0.004758007025410443","NaN","","1.00335638631198","1193.0877954616485","1193.0877954616499","1193.0877954616496","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","stopped","16000","y","0.0","-0.045777318290366464","-0.045777318290366464","0.06775405617289847","false","true","true","PrecisionReached","0.011759073106868825","0.013151891718824102","NaN","","1.0016589726733918","2999.1482269603316","2581.3155110152384","1935.6383726351016","0.6107604166666667","NotUsed",""
"reliability","default","mcse-floor","43","481528","stopped","16000","ySquared","0.57","0.44858455320006285","-0.1214154467999371","0.07919509123660935","false","true","true","PrecisionReached","0.013620701524092158","0.015372736680861719","NaN","","1.0014447702534006","3642.8354913079565","1974.9939173415373","2430.022459874968","0.6107604166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","2000","x","0.0","0.016628584767490073","0.016628584767490073","0.21682083761606558","true","false","false","FixedBudget","0.04208757880759729","0.056961774968202414","NaN","","1.0395791233500393","366.76343500822634","322.7949503528963","50.01118698902019","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","2000","xSquared","1.0","1.0475002272656437","0.047500227265643735","0.457455265928528","true","false","false","FixedBudget","0.08879766708497722","0.17993990391667394","NaN","","1.0395304745513327","142.30811513539493","71.33902646173169","73.9927602604209","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","2000","xTail","0.045500263896358334","0.07525","0.029749736103641664","0.08627829097754311","true","false","false","FixedBudget","0.0167476724600251","0.035400315883190654","NaN","","1.0831107878140773","55.53552218849629","55.535522188496294","NaN","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","2000","y","0.0","0.020963340964314403","0.020963340964314403","0.20034188102855094","true","false","false","FixedBudget","0.03888881160574691","0.07706127065539366","NaN","","1.0369990308129124","145.17980224178402","99.75739424972754","72.3130816766848","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","2000","ySquared","0.57","0.5927686552067007","0.022768655206700794","0.3124068536393555","true","false","false","FixedBudget","0.0606419946401205","0.11884913038513581","NaN","","1.025675112266995","203.9004294228504","71.19255880705494","85.11721233735543","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","12000","x","0.0","0.016345328506698786","0.016345328506698786","0.0931251922061023","true","true","false","FixedBudget","0.018076739805273044","0.01973115759664703","NaN","","1.0042909563127016","2518.0412451762927","2574.7999128064816","871.5580210790495","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","12000","xSquared","1.0","1.0026637321721705","0.00266373217217053","0.2127473689157552","true","false","false","FixedBudget","0.04129686866723627","0.05394974740851909","NaN","","1.0043203953554363","1219.3092344362624","632.163090353079","462.79805085698405","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","12000","xTail","0.045500263896358334","0.049","0.003499736103641668","0.03785656604181362","true","false","false","FixedBudget","0.0073484228923197635","0.010263787175564885","NaN","","1.0127484114555383","442.3544173985979","442.35441739859795","442.354417398598","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","12000","y","0.0","4.7654150063858314E-4","4.7654150063858314E-4","0.09761388425345716","true","true","false","FixedBudget","0.018948049880278883","0.024634015122890436","NaN","","1.004542281401525","1262.9698477588227","913.7886456409993","611.6506459002022","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","12000","ySquared","0.57","0.5545073342428257","-0.015492665757174229","0.15323622876002427","true","false","false","FixedBudget","0.02974502785353439","0.03985068239965943","NaN","","1.0038649505147073","1564.5098017516964","569.9583685121823","625.3417693244671","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","48000","x","0.0","0.00806879804840177","0.00806879804840177","0.04572650248652618","true","true","true","FixedBudget","0.008876073896574898","0.009533383920526746","NaN","","1.0015487739133473","9929.609967139757","10460.444294841094","3231.6187949063396","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","48000","xSquared","1.0","0.9507619117392778","-0.04923808826072218","0.11649962194943028","true","true","true","FixedBudget","0.022614002758047785","0.029386039451127877","NaN","","1.0015318411530654","4602.379708518158","1890.5154977107557","1585.3064908613949","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","48000","xTail","0.045500263896358334","0.042359375","-0.003140888896358336","0.020315633975674208","true","true","true","FixedBudget","0.003943513249826752","0.0053361954258690095","NaN","","1.0044304287189327","1424.5933558101844","1424.593355810186","1424.593355810186","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","48000","y","0.0","-0.023625551461775807","-0.023625551461775807","0.054375238819716676","true","true","true","FixedBudget","0.010554899492912845","0.013388366080983857","NaN","","1.0019008722151856","4449.163876584337","2845.766859764058","1691.5156027967062","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","fixed","48000","ySquared","0.57","0.510654513536756","-0.059345486463244","0.09122113720185114","false","true","true","FixedBudget","0.017707139420335305","0.025120753391077402","NaN","","1.0011640077375017","5131.593775806906","1264.5267534298962","1939.0127849986634","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","stopped","18000","x","0.0","0.016755988041345482","0.016755988041345482","0.06714235771714043","true","true","true","PrecisionReached","0.013033153560415223","0.01409447862690507","NaN","","1.0026057343033903","4608.438071557018","4752.649040720132","1619.3847189497174","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","stopped","18000","xSquared","1.0","0.9444019504426897","-0.05559804955731029","0.16465056015514018","true","true","true","PrecisionReached","0.031960689306603035","0.03747500308411764","NaN","","1.0029355359000394","2285.8856080884175","1141.495735582255","858.401613068236","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","stopped","18000","xTail","0.045500263896358334","0.04075","-0.004750263896358332","0.029192097170803233","true","true","true","PrecisionReached","0.005666543417800092","0.007394405265139254","NaN","","1.0098874734469732","714.922481816027","714.9224818160635","714.9224818160635","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","stopped","18000","y","0.0","-0.0252770015341357","-0.0252770015341357","0.07728083907143549","true","true","true","PrecisionReached","0.015001156902159677","0.017431038470660614","NaN","","1.0041048416667695","2297.5456662017878","1660.3225545156379","831.9507301200132","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","44","489447","stopped","18000","ySquared","0.57","0.5051061551344747","-0.0648938448655253","0.11368366821588029","false","true","true","PrecisionReached","0.02206739166668582","0.028297552923693726","NaN","","1.0035030136421623","2752.866151381608","925.9757522309179","1123.348861997276","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","fixed","2000","x","0.0","0.016628584767490073","0.016628584767490073","0.293447618290508","true","false","false","FixedBudget","0.04208757880759729","0.056961774968202414","NaN","","1.0395791233500393","366.76343500822634","322.7949503528963","50.01118698902019","0.6058854166666667","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","2000","xSquared","1.0","1.0475002272656437","0.047500227265643735","0.9269889547726846","true","false","false","FixedBudget","0.08879766708497722","0.17993990391667394","NaN","","1.0395304745513327","142.30811513539493","71.33902646173169","73.9927602604209","0.6058854166666667","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","2000","xTail","0.045500263896358334","0.07525","0.029749736103641664","0.18237034201362012","true","false","false","FixedBudget","0.0167476724600251","0.035400315883190654","NaN","","1.0831107878140773","55.53552218849629","55.535522188496294","NaN","0.6058854166666667","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","2000","y","0.0","0.020963340964314403","0.020963340964314403","0.39699335824575194","true","false","false","FixedBudget","0.03888881160574691","0.07706127065539366","NaN","","1.0369990308129124","145.17980224178402","99.75739424972754","72.3130816766848","0.6058854166666667","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","2000","ySquared","0.57","0.5927686552067007","0.022768655206700794","0.6122701454946736","true","false","false","FixedBudget","0.0606419946401205","0.11884913038513581","NaN","","1.025675112266995","203.9004294228504","71.19255880705494","85.11721233735543","0.6058854166666667","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","12000","x","0.0","0.016345328506698786","0.016345328506698786","0.10164818786076983","true","true","false","FixedBudget","0.018076739805273044","0.01973115759664703","NaN","","1.0042909563127016","2518.0412451762927","2574.7999128064816","871.5580210790495","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","fixed","12000","xSquared","1.0","1.0026637321721705","0.00266373217217053","0.27793068058784964","true","false","false","FixedBudget","0.04129686866723627","0.05394974740851909","NaN","","1.0043203953554363","1219.3092344362624","632.163090353079","462.79805085698405","0.6058854166666667","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","12000","xTail","0.045500263896358334","0.049","0.003499736103641668","0.05287552754441887","true","false","false","FixedBudget","0.0073484228923197635","0.010263787175564885","NaN","","1.0127484114555383","442.3544173985979","442.35441739859795","442.354417398598","0.6058854166666667","NotUsed","InvalidRHat|WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","12000","y","0.0","4.7654150063858314E-4","4.7654150063858314E-4","0.1269060360352159","true","false","false","FixedBudget","0.018948049880278883","0.024634015122890436","NaN","","1.004542281401525","1262.9698477588227","913.7886456409993","611.6506459002022","0.6058854166666667","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","12000","ySquared","0.57","0.5545073342428257","-0.015492665757174229","0.20529711098292633","true","false","false","FixedBudget","0.02974502785353439","0.03985068239965943","NaN","","1.0038649505147073","1564.5098017516964","569.9583685121823","625.3417693244671","0.6058854166666667","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","44","489447","fixed","48000","x","0.0","0.00806879804840177","0.00806879804840177","0.04911273932894939","true","true","true","FixedBudget","0.008876073896574898","0.009533383920526746","NaN","","1.0015487739133473","9929.609967139757","10460.444294841094","3231.6187949063396","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","fixed","48000","xSquared","1.0","0.9507619117392778","-0.04923808826072218","0.15138684306691846","true","true","true","FixedBudget","0.022614002758047785","0.029386039451127877","NaN","","1.0015318411530654","4602.379708518158","1890.5154977107557","1585.3064908613949","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","fixed","48000","xTail","0.045500263896358334","0.042359375","-0.003140888896358336","0.027490257094834","true","true","true","FixedBudget","0.003943513249826752","0.0053361954258690095","NaN","","1.0044304287189327","1424.5933558101844","1424.593355810186","1424.593355810186","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","fixed","48000","y","0.0","-0.023625551461775807","-0.023625551461775807","0.06897229135607674","true","true","true","FixedBudget","0.010554899492912845","0.013388366080983857","NaN","","1.0019008722151856","4449.163876584337","2845.766859764058","1691.5156027967062","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","fixed","48000","ySquared","0.57","0.510654513536756","-0.059345486463244","0.12941354542392516","true","true","true","FixedBudget","0.017707139420335305","0.025120753391077402","NaN","","1.0011640077375017","5131.593775806906","1264.5267534298962","1939.0127849986634","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","stopped","26000","x","0.0","0.002659758681046398","0.002659758681046398","0.061444469797530404","true","true","true","PrecisionReached","0.011512701903871327","0.011927123764155112","NaN","","1.0016270089343757","6331.8011367357185","6639.680426933484","2708.862790828958","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","stopped","26000","xSquared","1.0","0.9445342386964222","-0.05546576130357783","0.16343326104720093","true","true","true","PrecisionReached","0.0277622379994888","0.0317243966481062","NaN","","1.0016175949491646","3097.8691468731013","1577.672483393943","1322.8296218792195","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","stopped","26000","xTail","0.045500263896358334","0.04123076923076923","-0.004269494665589103","0.029758911352302988","true","true","true","PrecisionReached","0.005013932351229194","0.005776568989121688","NaN","","1.0068981699594055","1184.676496803084","1184.6764968030875","1184.676496803086","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","stopped","26000","y","0.0","-0.02192015068321418","-0.02192015068321418","0.07608945389634286","true","true","true","PrecisionReached","0.012903257030912827","0.014769894455255457","NaN","","1.002869016817318","3148.4677854455313","2294.776896508541","1367.2613870907353","0.6058854166666667","NotUsed",""
"reliability","default","mcse-floor","44","489447","stopped","26000","ySquared","0.57","0.5010807597109735","-0.0689192402890264","0.11809053413638168","false","true","true","PrecisionReached","0.019383839211542696","0.022922818288789573","NaN","","1.0026417400501344","3761.1425924830373","1379.327754046947","1636.088875245301","0.6058854166666667","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","2000","x","0.0","-0.05307206007933529","-0.05307206007933529","0.2476508183527301","true","false","false","FixedBudget","0.04807205547578875","0.07003122823071654","NaN","","1.0333885957941686","273.0779519427486","246.4065071792021","40.83626194437988","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","2000","xSquared","1.0","1.211134987855877","0.21113498785587703","0.504803675938255","true","false","false","FixedBudget","0.09798857308649134","0.224886702295065","NaN","","1.0331893847135893","95.50890315533466","48.94158365307876","51.59256823159866","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","2000","xTail","0.045500263896358334","0.07275","0.02724973610364166","0.08807086598217861","true","false","false","FixedBudget","0.01709563321234781","0.042894322629428286","NaN","","1.114866841563324","36.66777027801005","36.66777027801004","NaN","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","2000","y","0.0","0.09458823017754692","0.09458823017754692","0.22856138412345176","true","false","false","FixedBudget","0.04436656260734101","0.0935774337854655","NaN","","1.0399206029962926","104.5915180033272","74.00714630416985","54.77227677960001","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","2000","ySquared","0.57","0.6569269763831871","0.08692697638318714","0.3353409644845541","true","false","false","FixedBudget","0.06509378630457603","0.1788705459431828","NaN","","1.0417782224654073","95.04429263104477","39.836153082817184","57.84785110640703","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","12000","x","0.0","-0.021983077767739445","-0.021983077767739445","0.09208088338447525","true","true","false","FixedBudget","0.01787402667902119","0.022552608766614992","NaN","","1.003412328487544","1922.6085298775056","1885.1454325833995","549.5245258329477","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","12000","xSquared","1.0","0.9592862558829078","-0.040713744117092165","0.20245250012826463","true","false","false","FixedBudget","0.039298508610281675","0.056721725599687106","NaN","","1.00333492751387","1132.161355784557","506.5366009479876","387.2054514828867","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","12000","xTail","0.045500263896358334","0.043458333333333335","-0.002041930563024999","0.03581064094700593","true","false","false","FixedBudget","0.006951283786093105","0.010254171987680095","NaN","","1.010686036236916","395.3527940640213","395.3527940640214","395.3527940640214","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","12000","y","0.0","-0.015919035583429414","-0.015919035583429414","0.09652041068131184","true","true","false","FixedBudget","0.01873579327409796","0.025704267864877322","NaN","","1.0036467293776719","1138.0174539437546","775.60496277428","472.110293589625","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","12000","ySquared","0.57","0.512692218760281","-0.05730778123971891","0.16336929220189234","true","false","false","FixedBudget","0.03171197951215304","0.04674544106161226","NaN","","1.0033318447385522","1351.527285181193","391.6702621412786","492.11637506457333","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","48000","x","0.0","-0.002743515994363621","-0.002743515994363621","0.048716231042494625","true","true","true","FixedBudget","0.00945641680824402","0.009653950628139462","NaN","","1.0004940016825745","9907.733810241441","10334.148160013014","2960.324594841661","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","48000","xSquared","1.0","0.9631323329663923","-0.036867667033607665","0.12971207064643425","true","true","true","FixedBudget","0.025178700791182253","0.033706014510009964","NaN","","1.0005520367866485","3954.0028643968108","1487.7139495090169","1337.1349023906519","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","48000","xTail","0.045500263896358334","0.043130208333333336","-0.0023700555630249975","0.022195969389022695","true","true","true","FixedBudget","0.004308509371805374","0.005845275616717971","NaN","","1.0014788443508307","1207.8880212026324","1207.888021202392","1207.888021202392","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","48000","y","0.0","-0.013210675790702897","-0.013210675790702897","0.06097907233143874","true","true","true","FixedBudget","0.011836784418793513","0.015552734658525793","NaN","","1.000703362077007","3800.7959605504548","2183.7368703872985","1392.8904282857825","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","fixed","48000","ySquared","0.57","0.5283905439396002","-0.041609456060399785","0.12108392106296005","true","true","true","FixedBudget","0.023503871334978263","0.03446631756254115","NaN","","1.0004465155444568","4117.222830659583","828.7889775348998","1487.9287924979421","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","stopped","18000","x","0.0","-0.008527189488201303","-0.008527189488201303","0.07252064486806183","true","true","true","PrecisionReached","0.014077144935059372","0.016607907837530217","NaN","","1.0022396049569544","3301.8771835811117","3459.2610130596713","1085.4738259472526","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","stopped","18000","xSquared","1.0","0.9542018371618838","-0.04579816283811622","0.16335759949697523","true","true","true","PrecisionReached","0.031709709814991625","0.04182049621796749","NaN","","1.0012629969770308","2036.6077915774622","910.6007532062235","698.0085073258185","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","stopped","18000","xTail","0.045500263896358334","0.042680555555555555","-0.002819708340802779","0.029127749031517464","true","true","true","PrecisionReached","0.0056540526562428115","0.007606440294918165","NaN","","1.004265247789263","706.2038069697405","706.2038069697398","706.2038069697398","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","stopped","18000","y","0.0","-0.017480093872999314","-0.017480093872999314","0.07697407394250233","true","true","true","PrecisionReached","0.014941610035348569","0.018879717742244256","NaN","","1.001265242740566","1968.5287817880717","1397.1243680263747","850.4626173010931","0.6079583333333334","NotUsed",""
"reliability","default","legacy-batch","45","497366","stopped","18000","ySquared","0.57","0.4982948748835421","-0.07170512511645782","0.12774193684572838","false","true","true","PrecisionReached","0.024796273702944786","0.032987573687720824","NaN","","1.0015684239097056","2394.4468993341134","698.8235214454828","893.7944012179653","0.6079583333333334","NotUsed",""
"reliability","default","mcse-floor","45","497366","fixed","2000","x","0.0","-0.05307206007933529","-0.05307206007933529","0.3607769796804014","true","false","false","FixedBudget","0.04807205547578875","0.07003122823071654","NaN","","1.0333885957941686","273.0779519427486","246.4065071792021","40.83626194437988","0.6079583333333334","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","2000","xSquared","1.0","1.211134987855877","0.21113498785587703","1.1585395155002123","true","false","false","FixedBudget","0.09798857308649134","0.224886702295065","NaN","","1.0331893847135893","95.50890315533466","48.94158365307876","51.59256823159866","0.6079583333333334","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","2000","xTail","0.045500263896358334","0.07275","0.02724973610364166","0.2209769063695242","true","false","false","FixedBudget","0.01709563321234781","0.042894322629428286","NaN","","1.114866841563324","36.66777027801005","36.66777027801004","NaN","0.6079583333333334","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","2000","y","0.0","0.09458823017754692","0.09458823017754692","0.48207899219101785","true","false","false","FixedBudget","0.04436656260734101","0.0935774337854655","NaN","","1.0399206029962926","104.5915180033272","74.00714630416985","54.77227677960001","0.6079583333333334","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","2000","ySquared","0.57","0.6569269763831871","0.08692697638318714","0.9214799875644802","true","false","false","FixedBudget","0.06509378630457603","0.1788705459431828","NaN","","1.0417782224654073","95.04429263104477","39.836153082817184","57.84785110640703","0.6079583333333334","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","12000","x","0.0","-0.021983077767739445","-0.021983077767739445","0.11618334106504144","true","true","false","FixedBudget","0.01787402667902119","0.022552608766614992","NaN","","1.003412328487544","1922.6085298775056","1885.1454325833995","549.5245258329477","0.6079583333333334","NotUsed",""
"reliability","default","mcse-floor","45","497366","fixed","12000","xSquared","1.0","0.9592862558829078","-0.040713744117092165","0.29221096589506773","true","false","false","FixedBudget","0.039298508610281675","0.056721725599687106","NaN","","1.00333492751387","1132.161355784557","506.5366009479876","387.2054514828867","0.6079583333333334","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","12000","xTail","0.045500263896358334","0.043458333333333335","-0.002041930563024999","0.052825993378993324","true","false","false","FixedBudget","0.006951283786093105","0.010254171987680095","NaN","","1.010686036236916","395.3527940640213","395.3527940640214","395.3527940640214","0.6079583333333334","NotUsed","InvalidRHat|InsufficientBulkEss|InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","12000","y","0.0","-0.015919035583429414","-0.015919035583429414","0.13241961278524267","true","false","false","FixedBudget","0.01873579327409796","0.025704267864877322","NaN","","1.0036467293776719","1138.0174539437546","775.60496277428","472.110293589625","0.6079583333333334","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","12000","ySquared","0.57","0.512692218760281","-0.05730778123971891","0.24081655378763778","true","false","false","FixedBudget","0.03171197951215304","0.04674544106161226","NaN","","1.0033318447385522","1351.527285181193","391.6702621412786","492.11637506457333","0.6079583333333334","NotUsed","InsufficientMeanEss|WidthTooLarge"
"reliability","default","mcse-floor","45","497366","fixed","48000","x","0.0","-0.002743515994363621","-0.002743515994363621","0.04973385784595188","true","true","false","FixedBudget","0.00945641680824402","0.009653950628139462","NaN","","1.0004940016825745","9907.733810241441","10334.148160013014","2960.324594841661","0.6079583333333334","NotUsed",""
"reliability","default","mcse-floor","45","497366","fixed","48000","xSquared","1.0","0.9631323329663923","-0.036867667033607665","0.1736418797614562","true","true","false","FixedBudget","0.025178700791182253","0.033706014510009964","NaN","","1.0005520367866485","3954.0028643968108","1487.7139495090169","1337.1349023906519","0.6079583333333334","NotUsed",""
"reliability","default","mcse-floor","45","497366","fixed","48000","xTail","0.045500263896358334","0.043130208333333336","-0.0023700555630249975","0.030112864441724042","true","true","false","FixedBudget","0.004308509371805374","0.005845275616717971","NaN","","1.0014788443508307","1207.8880212026324","1207.888021202392","1207.888021202392","0.6079583333333334","NotUsed",""
"reliability","default","mcse-floor","45","497366","fixed","48000","y","0.0","-0.013210675790702897","-0.013210675790702897","0.08012237936750267","true","true","false","FixedBudget","0.011836784418793513","0.015552734658525793","NaN","","1.000703362077007","3800.7959605504548","2183.7368703872985","1392.8904282857825","0.6079583333333334","NotUsed",""
"reliability","default","mcse-floor","45","497366","fixed","48000","ySquared","0.57","0.5283905439396002","-0.041609456060399785","0.1775587015260312","true","false","false","FixedBudget","0.023503871334978263","0.03446631756254115","NaN","","1.0004465155444568","4117.222830659583","828.7889775348998","1487.9287924979421","0.6079583333333334","NotUsed","WidthTooLarge"
"reliability","default","mcse-floor","45","497366","stopped","48000","x","0.0","-0.002743515994363621","-0.002743515994363621","0.04973385784595188","true","true","false","MaxDrawsReached","0.00945641680824402","0.009653950628139462","NaN","","1.0004940016825745","9907.733810241441","10334.148160013014","2960.324594841661","0.6079583333333334","NotUsed",""
