case,seed,method,attempts,priorCalls,proposalDraws,rejected,reference,mean,ess,accurate,health
hierarchical,452604165,prior,2000,2000,2000,0,0.3333333333333333,0.31975758510526847,1316.10439833822,true,ChecksPassed
hierarchical,452604165,informed,2000,2000,2000,0,0.3333333333333333,0.34493524649188434,1405.48106685127,true,ChecksPassed
hierarchical,468090028,prior,2000,2000,2000,0,0.3333333333333333,0.3425643129850612,1325.064260529933,true,ChecksPassed
hierarchical,468090028,informed,2000,2000,2000,0,0.3333333333333333,0.35880267428573315,1431.0725543606711,true,ChecksPassed
hierarchical,483575891,prior,2000,2000,2000,0,0.3333333333333333,0.3544893457175837,1317.355601665391,true,ChecksPassed
hierarchical,483575891,informed,2000,2000,2000,0,0.3333333333333333,0.3677305927324281,1420.7111675313504,true,ChecksPassed
hierarchical,499061754,prior,2000,2000,2000,0,0.3333333333333333,0.3642416370623873,1339.0914656114592,true,ChecksPassed
hierarchical,499061754,informed,2000,2000,2000,0,0.3333333333333333,0.3931874687194108,1443.0065047749902,false,ChecksPassed
hierarchical,514547617,prior,2000,2000,2000,0,0.3333333333333333,0.33128532484457734,1300.6967912212576,true,ChecksPassed
hierarchical,514547617,informed,2000,2000,2000,0,0.3333333333333333,0.34075414994191316,1410.7192903863304,true,ChecksPassed
hierarchical,530033480,prior,2000,2000,2000,0,0.3333333333333333,0.38768790061138486,1291.2528897369984,false,ChecksPassed
hierarchical,530033480,informed,2000,2000,2000,0,0.3333333333333333,0.39168129747106195,1405.9486631469645,false,ChecksPassed
hierarchical,545519343,prior,2000,2000,2000,0,0.3333333333333333,0.34798199673347996,1277.1279221994282,true,ChecksPassed
hierarchical,545519343,informed,2000,2000,2000,0,0.3333333333333333,0.3576571846194861,1386.6553686759485,true,ChecksPassed
hierarchical,561005206,prior,2000,2000,2000,0,0.3333333333333333,0.3144836494675582,1321.3466146295216,true,ChecksPassed
hierarchical,561005206,informed,2000,2000,2000,0,0.3333333333333333,0.29071385957864265,1409.1851254928895,true,ChecksPassed
hierarchical,576491069,prior,2000,2000,2000,0,0.3333333333333333,0.30124998203776043,1310.619312968888,true,ChecksPassed
hierarchical,576491069,informed,2000,2000,2000,0,0.3333333333333333,0.30302500082725253,1399.183951873178,true,ChecksPassed
hierarchical,591976932,prior,2000,2000,2000,0,0.3333333333333333,0.3184723133156513,1294.668366482867,true,ChecksPassed
hierarchical,591976932,informed,2000,2000,2000,0,0.3333333333333333,0.30550425474518084,1372.7825417905376,true,ChecksPassed
hierarchical,607462795,prior,2000,2000,2000,0,0.3333333333333333,0.301904434780184,1311.7658474485825,true,ChecksPassed
hierarchical,607462795,informed,2000,2000,2000,0,0.3333333333333333,0.3115205534970721,1415.8146483586238,true,ChecksPassed
hierarchical,622948658,prior,2000,2000,2000,0,0.3333333333333333,0.37900811269371254,1325.1939594089677,true,ChecksPassed
hierarchical,622948658,informed,2000,2000,2000,0,0.3333333333333333,0.36854713764831826,1403.6994141647203,true,ChecksPassed
hierarchical,638434521,prior,2000,2000,2000,0,0.3333333333333333,0.31815272342562606,1291.6930704697868,true,ChecksPassed
hierarchical,638434521,informed,2000,2000,2000,0,0.3333333333333333,0.31994394707086715,1379.072662472587,true,ChecksPassed
hierarchical,653920384,prior,2000,2000,2000,0,0.3333333333333333,0.31210205442609457,1318.2015575216762,true,ChecksPassed
hierarchical,653920384,informed,2000,2000,2000,0,0.3333333333333333,0.32232390947729944,1420.8631126812163,true,ChecksPassed
hierarchical,669406247,prior,2000,2000,2000,0,0.3333333333333333,0.32517510132108707,1331.5386542941815,true,ChecksPassed
hierarchical,669406247,informed,2000,2000,2000,0,0.3333333333333333,0.3405341593179427,1414.0867545680749,true,ChecksPassed
hierarchical,684892110,prior,2000,2000,2000,0,0.3333333333333333,0.3288736256186845,1326.8864433865242,true,ChecksPassed
hierarchical,684892110,informed,2000,2000,2000,0,0.3333333333333333,0.34108955010906916,1428.369382733953,true,ChecksPassed
hierarchical,700377973,prior,2000,2000,2000,0,0.3333333333333333,0.3011686605682646,1318.4013682860036,true,ChecksPassed
hierarchical,700377973,informed,2000,2000,2000,0,0.3333333333333333,0.30446444452039956,1410.5135509410252,true,ChecksPassed
hierarchical,715863836,prior,2000,2000,2000,0,0.3333333333333333,0.35639796272712104,1308.3057737209033,true,ChecksPassed
hierarchical,715863836,informed,2000,2000,2000,0,0.3333333333333333,0.34948500801462257,1421.1755184521405,true,ChecksPassed
hierarchical,731349699,prior,2000,2000,2000,0,0.3333333333333333,0.3054346254536406,1295.5918122602588,true,ChecksPassed
hierarchical,731349699,informed,2000,2000,2000,0,0.3333333333333333,0.29587231579765355,1393.3168003862604,true,ChecksPassed
hierarchical,746835562,prior,2000,2000,2000,0,0.3333333333333333,0.2897934214628301,1316.8397042855574,true,ChecksPassed
hierarchical,746835562,informed,2000,2000,2000,0,0.3333333333333333,0.29385823629892066,1418.232730839893,true,ChecksPassed
hierarchical,762321425,prior,2000,2000,2000,0,0.3333333333333333,0.3403983190489007,1303.1274097108887,true,ChecksPassed
hierarchical,762321425,informed,2000,2000,2000,0,0.3333333333333333,0.3613895696182228,1417.163090816018,true,ChecksPassed
hierarchical,777807288,prior,2000,2000,2000,0,0.3333333333333333,0.28347972625355383,1291.9715036273863,true,ChecksPassed
hierarchical,777807288,informed,2000,2000,2000,0,0.3333333333333333,0.27178856991461,1386.17220377706,false,ChecksPassed
hierarchical,793293151,prior,2000,2000,2000,0,0.3333333333333333,0.35779845482644584,1310.629499756146,true,ChecksPassed
hierarchical,793293151,informed,2000,2000,2000,0,0.3333333333333333,0.3520475351564995,1406.2429502373693,true,ChecksPassed
hierarchical,808779014,prior,2000,2000,2000,0,0.3333333333333333,0.30782483087694473,1300.7462758023153,true,ChecksPassed
hierarchical,808779014,informed,2000,2000,2000,0,0.3333333333333333,0.3088230877197635,1394.385668342561,true,ChecksPassed
hierarchical,824264877,prior,2000,2000,2000,0,0.3333333333333333,0.34415580842127413,1315.5689633315062,true,ChecksPassed
hierarchical,824264877,informed,2000,2000,2000,0,0.3333333333333333,0.32870348967810453,1393.4597737445706,true,ChecksPassed
hierarchical,839750740,prior,2000,2000,2000,0,0.3333333333333333,0.3466594120394776,1342.4754909161186,true,ChecksPassed
hierarchical,839750740,informed,2000,2000,2000,0,0.3333333333333333,0.33588028064324876,1398.9825189515323,true,ChecksPassed
hierarchical,855236603,prior,2000,2000,2000,0,0.3333333333333333,0.310408320960163,1320.4518195544374,true,ChecksPassed
hierarchical,855236603,informed,2000,2000,2000,0,0.3333333333333333,0.29917752632129746,1400.3015089018593,true,ChecksPassed
hierarchical,870722466,prior,2000,2000,2000,0,0.3333333333333333,0.3682035226015399,1294.3690411203577,true,ChecksPassed
hierarchical,870722466,informed,2000,2000,2000,0,0.3333333333333333,0.3475040585843085,1380.3630402401047,true,ChecksPassed
hierarchical,886208329,prior,2000,2000,2000,0,0.3333333333333333,0.3048896836408766,1316.2769368558972,true,ChecksPassed
hierarchical,886208329,informed,2000,2000,2000,0,0.3333333333333333,0.3201431778154755,1433.1541845740421,true,ChecksPassed
hierarchical,901694192,prior,2000,2000,2000,0,0.3333333333333333,0.336656224154573,1298.1451054558443,true,ChecksPassed
hierarchical,901694192,informed,2000,2000,2000,0,0.3333333333333333,0.32802451713653263,1415.2662449523045,true,ChecksPassed
hierarchical,917180055,prior,2000,2000,2000,0,0.3333333333333333,0.3301565172944771,1296.86255052166,true,ChecksPassed
hierarchical,917180055,informed,2000,2000,2000,0,0.3333333333333333,0.34630980611298245,1400.9340470778106,true,ChecksPassed
hierarchical,932665918,prior,2000,2000,2000,0,0.3333333333333333,0.3200441189503988,1270.5136315314298,true,ChecksPassed
hierarchical,932665918,informed,2000,2000,2000,0,0.3333333333333333,0.32145119619658874,1400.0773132862694,true,ChecksPassed
hierarchical,948151781,prior,2000,2000,2000,0,0.3333333333333333,0.3451457924583563,1303.4217530877606,true,ChecksPassed
hierarchical,948151781,informed,2000,2000,2000,0,0.3333333333333333,0.3574354379255463,1421.319773959,true,ChecksPassed
hierarchical,963637644,prior,2000,2000,2000,0,0.3333333333333333,0.3711256693501069,1300.5537643148427,true,ChecksPassed
hierarchical,963637644,informed,2000,2000,2000,0,0.3333333333333333,0.36947289288786994,1407.66593787776,true,ChecksPassed
hierarchical,979123507,prior,2000,2000,2000,0,0.3333333333333333,0.3252619183979425,1321.6448096871545,true,ChecksPassed
hierarchical,979123507,informed,2000,2000,2000,0,0.3333333333333333,0.32341290953996477,1405.2426723178253,true,ChecksPassed
hierarchical,994609370,prior,2000,2000,2000,0,0.3333333333333333,0.32755562231616087,1299.4986959126493,true,ChecksPassed
hierarchical,994609370,informed,2000,2000,2000,0,0.3333333333333333,0.3227423608769398,1384.204911673057,true,ChecksPassed
hierarchical,1010095233,prior,2000,2000,2000,0,0.3333333333333333,0.34272515107717677,1280.6590984418394,true,ChecksPassed
hierarchical,1010095233,informed,2000,2000,2000,0,0.3333333333333333,0.3268611136146666,1371.629525696437,true,ChecksPassed
hierarchical,1025581096,prior,2000,2000,2000,0,0.3333333333333333,0.33317471059758325,1323.2949188186956,true,ChecksPassed
hierarchical,1025581096,informed,2000,2000,2000,0,0.3333333333333333,0.3337911739351673,1434.9199467166127,true,ChecksPassed
hierarchical,1041066959,prior,2000,2000,2000,0,0.3333333333333333,0.35963742002972166,1312.4699763312099,true,ChecksPassed
hierarchical,1041066959,informed,2000,2000,2000,0,0.3333333333333333,0.3673363592952197,1418.2990512840267,true,ChecksPassed
hierarchical,1056552822,prior,2000,2000,2000,0,0.3333333333333333,0.34202765819391134,1302.014389488716,true,ChecksPassed
hierarchical,1056552822,informed,2000,2000,2000,0,0.3333333333333333,0.3465660228617066,1410.826635213342,true,ChecksPassed
hierarchical,1072038685,prior,2000,2000,2000,0,0.3333333333333333,0.28245380083220206,1322.655861100667,false,ChecksPassed
hierarchical,1072038685,informed,2000,2000,2000,0,0.3333333333333333,0.2907582584387987,1405.8020661971395,true,ChecksPassed
hierarchical,1087524548,prior,2000,2000,2000,0,0.3333333333333333,0.3512338189172347,1311.077162040659,true,ChecksPassed
hierarchical,1087524548,informed,2000,2000,2000,0,0.3333333333333333,0.33121165068261366,1403.6588847108783,true,ChecksPassed
hierarchical,1103010411,prior,2000,2000,2000,0,0.3333333333333333,0.3720949458457915,1310.491854942508,true,ChecksPassed
hierarchical,1103010411,informed,2000,2000,2000,0,0.3333333333333333,0.35705830292424223,1385.8567058227434,true,ChecksPassed
hierarchical,1118496274,prior,2000,2000,2000,0,0.3333333333333333,0.33631948386037164,1297.8287176054746,true,ChecksPassed
hierarchical,1118496274,informed,2000,2000,2000,0,0.3333333333333333,0.3190091434050894,1401.8979880844927,true,ChecksPassed
hierarchical,1133982137,prior,2000,2000,2000,0,0.3333333333333333,0.3342361344443194,1304.350548438587,true,ChecksPassed
hierarchical,1133982137,informed,2000,2000,2000,0,0.3333333333333333,0.3161746468822831,1382.2653142387317,true,ChecksPassed
hierarchical,1149468000,prior,2000,2000,2000,0,0.3333333333333333,0.3332561332642569,1323.6465301975848,true,ChecksPassed
hierarchical,1149468000,informed,2000,2000,2000,0,0.3333333333333333,0.3479984681632167,1417.7784266100791,true,ChecksPassed
hierarchical,1164953863,prior,2000,2000,2000,0,0.3333333333333333,0.3405046696794383,1294.6923312834585,true,ChecksPassed
hierarchical,1164953863,informed,2000,2000,2000,0,0.3333333333333333,0.3264852926073513,1396.6482130501736,true,ChecksPassed
hierarchical,1180439726,prior,2000,2000,2000,0,0.3333333333333333,0.29862788152713055,1301.5053193255142,true,ChecksPassed
hierarchical,1180439726,informed,2000,2000,2000,0,0.3333333333333333,0.3057983644397562,1396.1388256102434,true,ChecksPassed
hierarchical,1195925589,prior,2000,2000,2000,0,0.3333333333333333,0.28963182524581416,1314.518238170194,true,ChecksPassed
hierarchical,1195925589,informed,2000,2000,2000,0,0.3333333333333333,0.2907890114077392,1393.2168657172317,true,ChecksPassed
hierarchical,1211411452,prior,2000,2000,2000,0,0.3333333333333333,0.37315260553678603,1313.3073350867007,true,ChecksPassed
hierarchical,1211411452,informed,2000,2000,2000,0,0.3333333333333333,0.37543922931413914,1432.6956453212845,true,ChecksPassed
hierarchical,1226897315,prior,2000,2000,2000,0,0.3333333333333333,0.32615217982715294,1288.7177496205566,true,ChecksPassed
hierarchical,1226897315,informed,2000,2000,2000,0,0.3333333333333333,0.3438682526437183,1399.4926127447466,true,ChecksPassed
hierarchical,1242383178,prior,2000,2000,2000,0,0.3333333333333333,0.3492048223083899,1317.9375263110371,true,ChecksPassed
hierarchical,1242383178,informed,2000,2000,2000,0,0.3333333333333333,0.32750009514276335,1387.6673499480526,true,ChecksPassed
hierarchical,1257869041,prior,2000,2000,2000,0,0.3333333333333333,0.3059682962480506,1309.6607165481282,true,ChecksPassed
hierarchical,1257869041,informed,2000,2000,2000,0,0.3333333333333333,0.29656239801626166,1426.2862749837393,true,ChecksPassed
hierarchical,1273354904,prior,2000,2000,2000,0,0.3333333333333333,0.3473524148145014,1319.5621789298993,true,ChecksPassed
hierarchical,1273354904,informed,2000,2000,2000,0,0.3333333333333333,0.3444859076345329,1393.4485057103334,true,ChecksPassed
hierarchical,1288840767,prior,2000,2000,2000,0,0.3333333333333333,0.3044759360972064,1305.0254818364792,true,ChecksPassed
hierarchical,1288840767,informed,2000,2000,2000,0,0.3333333333333333,0.3238262604631461,1400.947349732677,true,ChecksPassed
hierarchical,1304326630,prior,2000,2000,2000,0,0.3333333333333333,0.3244824110531763,1272.7484249267713,true,ChecksPassed
hierarchical,1304326630,informed,2000,2000,2000,0,0.3333333333333333,0.325275387482146,1402.2018626816775,true,ChecksPassed
hierarchical,1319812493,prior,2000,2000,2000,0,0.3333333333333333,0.33790619557304696,1319.406972384097,true,ChecksPassed
hierarchical,1319812493,informed,2000,2000,2000,0,0.3333333333333333,0.34182238905023365,1419.1393057843984,true,ChecksPassed
hierarchical,1335298356,prior,2000,2000,2000,0,0.3333333333333333,0.307241719552137,1315.9742028145452,true,ChecksPassed
hierarchical,1335298356,informed,2000,2000,2000,0,0.3333333333333333,0.33013262230277624,1413.0731080825722,true,ChecksPassed
hierarchical,1350784219,prior,2000,2000,2000,0,0.3333333333333333,0.330105723004513,1312.2922701678012,true,ChecksPassed
hierarchical,1350784219,informed,2000,2000,2000,0,0.3333333333333333,0.33475275775059776,1407.563650514991,true,ChecksPassed
hierarchical,1366270082,prior,2000,2000,2000,0,0.3333333333333333,0.34122338631443655,1306.523292531844,true,ChecksPassed
hierarchical,1366270082,informed,2000,2000,2000,0,0.3333333333333333,0.3340929377455665,1388.8769727204053,true,ChecksPassed
hierarchical,1381755945,prior,2000,2000,2000,0,0.3333333333333333,0.3002788299835908,1301.5704753478528,true,ChecksPassed
hierarchical,1381755945,informed,2000,2000,2000,0,0.3333333333333333,0.2937121475261091,1380.5909759134604,true,ChecksPassed
hierarchical,1397241808,prior,2000,2000,2000,0,0.3333333333333333,0.32980763422992443,1323.023298644245,true,ChecksPassed
hierarchical,1397241808,informed,2000,2000,2000,0,0.3333333333333333,0.3311979768885196,1418.2882932630662,true,ChecksPassed
hierarchical,1412727671,prior,2000,2000,2000,0,0.3333333333333333,0.32613574063532397,1303.5237226776655,true,ChecksPassed
hierarchical,1412727671,informed,2000,2000,2000,0,0.3333333333333333,0.3218285511439164,1407.8960293839884,true,ChecksPassed
hierarchical,1428213534,prior,2000,2000,2000,0,0.3333333333333333,0.3469976366709966,1311.0227441539134,true,ChecksPassed
hierarchical,1428213534,informed,2000,2000,2000,0,0.3333333333333333,0.3458658024790355,1408.982755047382,true,ChecksPassed
hierarchical,1443699397,prior,2000,2000,2000,0,0.3333333333333333,0.3534662747938432,1318.0080100807127,true,ChecksPassed
hierarchical,1443699397,informed,2000,2000,2000,0,0.3333333333333333,0.3515023715393566,1403.5174522669854,true,ChecksPassed
hierarchical,1459185260,prior,2000,2000,2000,0,0.3333333333333333,0.3288162520560472,1319.2052776950823,true,ChecksPassed
hierarchical,1459185260,informed,2000,2000,2000,0,0.3333333333333333,0.31227740056434933,1368.2897762239363,true,ChecksPassed
hierarchical,1474671123,prior,2000,2000,2000,0,0.3333333333333333,0.3658723867958873,1297.0701961551208,true,ChecksPassed
hierarchical,1474671123,informed,2000,2000,2000,0,0.3333333333333333,0.34829658481104053,1398.8526937622655,true,ChecksPassed
hierarchical,1490156986,prior,2000,2000,2000,0,0.3333333333333333,0.3641065514195445,1313.052936026729,true,ChecksPassed
hierarchical,1490156986,informed,2000,2000,2000,0,0.3333333333333333,0.3888629080163952,1432.7014864449645,false,ChecksPassed
hierarchical,1505642849,prior,2000,2000,2000,0,0.3333333333333333,0.3456552818126673,1291.7918844308901,true,ChecksPassed
hierarchical,1505642849,informed,2000,2000,2000,0,0.3333333333333333,0.32919888328100017,1382.9172985441724,true,ChecksPassed
hierarchical,1521128712,prior,2000,2000,2000,0,0.3333333333333333,0.3283515111972611,1310.710479462364,true,ChecksPassed
hierarchical,1521128712,informed,2000,2000,2000,0,0.3333333333333333,0.32645129042873894,1413.4807227626418,true,ChecksPassed
hierarchical,1536614575,prior,2000,2000,2000,0,0.3333333333333333,0.3383536760646528,1320.121870154205,true,ChecksPassed
hierarchical,1536614575,informed,2000,2000,2000,0,0.3333333333333333,0.35052393372061147,1412.0817479854393,true,ChecksPassed
hierarchical,1552100438,prior,2000,2000,2000,0,0.3333333333333333,0.3674347406182163,1299.014970646675,true,ChecksPassed
hierarchical,1552100438,informed,2000,2000,2000,0,0.3333333333333333,0.3679548224123367,1415.8752645409916,true,ChecksPassed
mixture,19000001,prior,2000,2000,2000,0,0.631578947368421,0.65149578113014,1323.7491129381074,true,InsufficientEvidence
mixture,19000001,informed,2000,2000,2000,0,0.631578947368421,0.6456999040089292,1942.497967446235,true,ChecksPassed
mixture,34485864,prior,2000,2000,2000,0,0.631578947368421,0.6168726491133877,1305.6818096135607,true,InsufficientEvidence
mixture,34485864,informed,2000,2000,2000,0,0.631578947368421,0.6166259639033483,1932.3846891047515,true,ChecksPassed
mixture,49971727,prior,2000,2000,2000,0,0.631578947368421,0.6343381389252913,1314.1512415349673,true,InsufficientEvidence
mixture,49971727,informed,2000,2000,2000,0,0.631578947368421,0.6241712375303418,1933.4996528505962,true,ChecksPassed
mixture,65457590,prior,2000,2000,2000,0,0.631578947368421,0.6203208556149822,1307.2523364485662,true,InsufficientEvidence
mixture,65457590,informed,2000,2000,2000,0,0.631578947368421,0.621791703580343,1936.7321986743955,true,ChecksPassed
mixture,80943453,prior,2000,2000,2000,0,0.631578947368421,0.643559234350748,1319.1488084730563,true,InsufficientEvidence
mixture,80943453,informed,2000,2000,2000,0,0.631578947368421,0.6404329813961724,1937.7957577503732,true,ChecksPassed
mixture,96429316,prior,2000,2000,2000,0,0.631578947368421,0.6157158234660955,1305.165973534991,true,InsufficientEvidence
mixture,96429316,informed,2000,2000,2000,0,0.631578947368421,0.6424588845173705,1938.7819381076558,true,ChecksPassed
mixture,111915179,prior,2000,2000,2000,0,0.631578947368421,0.6348873755893074,1314.4385933273377,true,InsufficientEvidence
mixture,111915179,informed,2000,2000,2000,0,0.631578947368421,0.6343513926724046,1936.2744890523975,true,ChecksPassed
mixture,127401042,prior,2000,2000,2000,0,0.631578947368421,0.6381647549530755,1316.1803220036097,true,InsufficientEvidence
mixture,127401042,informed,2000,2000,2000,0,0.631578947368421,0.6420216079717562,1937.545293189252,true,ChecksPassed
mixture,142886905,prior,2000,2000,2000,0,0.631578947368421,0.6271186440678017,1310.4941176470907,true,InsufficientEvidence
mixture,142886905,informed,2000,2000,2000,0,0.631578947368421,0.6392183318533344,1938.4462261283416,true,ChecksPassed
mixture,158372768,prior,2000,2000,2000,0,0.631578947368421,0.6446280991735545,1319.7521126760946,true,InsufficientEvidence
mixture,158372768,informed,2000,2000,2000,0,0.631578947368421,0.6568451133142154,1939.959373855264,false,ChecksPassed
mixture,173858631,prior,2000,2000,2000,0,0.631578947368421,0.6419497018408079,1318.2498006202482,true,InsufficientEvidence
mixture,173858631,informed,2000,2000,2000,0,0.631578947368421,0.6371872224080054,1930.5412842426956,true,ChecksPassed
mixture,189344494,prior,2000,2000,2000,0,0.631578947368421,0.6186009112838331,1306.462787423764,true,InsufficientEvidence
mixture,189344494,informed,2000,2000,2000,0,0.631578947368421,0.6279254323215759,1934.7106082778043,true,ChecksPassed
mixture,204830357,prior,2000,2000,2000,0,0.631578947368421,0.643559234350748,1319.1488084730563,true,InsufficientEvidence
mixture,204830357,informed,2000,2000,2000,0,0.631578947368421,0.6290760167979517,1937.3518813972914,true,ChecksPassed
mixture,220316220,prior,2000,2000,2000,0,0.631578947368421,0.6577147200405354,1327.55083084784,false,InsufficientEvidence
mixture,220316220,informed,2000,2000,2000,0,0.631578947368421,0.6638475763009212,1934.53567681105,false,ChecksPassed
mixture,235802083,prior,2000,2000,2000,0,0.631578947368421,0.6310244930208121,1312.4450614474047,true,InsufficientEvidence
mixture,235802083,informed,2000,2000,2000,0,0.631578947368421,0.6346548414357122,1940.6914347466934,true,ChecksPassed
mixture,251287946,prior,2000,2000,2000,0,0.631578947368421,0.6424870466321286,1318.5486725663727,true,InsufficientEvidence
mixture,251287946,informed,2000,2000,2000,0,0.631578947368421,0.6292167184198787,1935.6931703013522,true,ChecksPassed
mixture,266773809,prior,2000,2000,2000,0,0.631578947368421,0.6424870466321286,1318.5486725663734,true,InsufficientEvidence
mixture,266773809,informed,2000,2000,2000,0,0.631578947368421,0.6406236546644203,1938.296771047245,true,ChecksPassed
mixture,282259672,prior,2000,2000,2000,0,0.631578947368421,0.6419497018408079,1318.2498006202475,true,InsufficientEvidence
mixture,282259672,informed,2000,2000,2000,0,0.631578947368421,0.6238509209781414,1937.255966256934,true,ChecksPassed
mixture,297745535,prior,2000,2000,2000,0,0.631578947368421,0.6535814427733805,1325.0046491605867,true,InsufficientEvidence
mixture,297745535,informed,2000,2000,2000,0,0.631578947368421,0.6318687625260654,1941.0858451344775,true,ChecksPassed
mixture,313231398,prior,2000,2000,2000,0,0.631578947368421,0.6467559217301782,1320.9681260945547,true,InsufficientEvidence
mixture,313231398,informed,2000,2000,2000,0,0.631578947368421,0.6420527134975884,1937.8076421681014,true,ChecksPassed
mixture,328717261,prior,2000,2000,2000,0,0.631578947368421,0.6332370700971376,1313.5790855590785,true,InsufficientEvidence
mixture,328717261,informed,2000,2000,2000,0,0.631578947368421,0.638198077034356,1934.6417722448318,true,ChecksPassed
mixture,344203124,prior,2000,2000,2000,0,0.631578947368421,0.6122228231476478,1303.6419447092717,true,InsufficientEvidence
mixture,344203124,informed,2000,2000,2000,0,0.631578947368421,0.6245378756713649,1937.1903792404844,true,ChecksPassed
mixture,359688987,prior,2000,2000,2000,0,0.631578947368421,0.6276792802328568,1310.7701698026922,true,InsufficientEvidence
mixture,359688987,informed,2000,2000,2000,0,0.631578947368421,0.6212190614843391,1937.5443123042858,true,ChecksPassed
mixture,375174850,prior,2000,2000,2000,0,0.631578947368421,0.6408725006491807,1317.6544646823452,true,InsufficientEvidence
mixture,375174850,informed,2000,2000,2000,0,0.631578947368421,0.6530281172542133,1939.539240053096,true,ChecksPassed
mixture,390660713,prior,2000,2000,2000,0,0.631578947368421,0.6208923323537282,1307.5174055063276,true,InsufficientEvidence
mixture,390660713,informed,2000,2000,2000,0,0.631578947368421,0.6231406146398265,1937.6814560888524,true,ChecksPassed
mixture,406146576,prior,2000,2000,2000,0,0.631578947368421,0.6220325420111998,1308.050348999537,true,InsufficientEvidence
mixture,406146576,informed,2000,2000,2000,0,0.631578947368421,0.6274038485575779,1935.6234281361815,true,ChecksPassed
mixture,421632439,prior,2000,2000,2000,0,0.631578947368421,0.6348873755893074,1314.4385933273288,true,InsufficientEvidence
mixture,421632439,informed,2000,2000,2000,0,0.631578947368421,0.6369016867139511,1932.4405581239287,true,ChecksPassed
mixture,437118302,prior,2000,2000,2000,0,0.631578947368421,0.6226012793177,1308.3182156133644,true,InsufficientEvidence
mixture,437118302,informed,2000,2000,2000,0,0.631578947368421,0.6208523889274653,1937.289061647038,true,ChecksPassed
mixture,452604165,prior,2000,2000,2000,0,0.631578947368421,0.6248671625929804,1309.3988909426805,true,InsufficientEvidence
mixture,452604165,informed,2000,2000,2000,0,0.631578947368421,0.6291225607957306,1940.920813111325,true,ChecksPassed
mixture,468090028,prior,2000,2000,2000,0,0.631578947368421,0.6259946949602182,1309.9447004608223,true,InsufficientEvidence
mixture,468090028,informed,2000,2000,2000,0,0.631578947368421,0.6252421483247753,1942.8577635437025,true,ChecksPassed
mixture,483575891,prior,2000,2000,2000,0,0.631578947368421,0.6145552560646873,1304.654028436004,true,InsufficientEvidence
mixture,483575891,informed,2000,2000,2000,0,0.631578947368421,0.6246560766629334,1940.3133079989009,true,ChecksPassed
mixture,499061754,prior,2000,2000,2000,0,0.631578947368421,0.6310244930208121,1312.4450614474074,true,InsufficientEvidence
mixture,499061754,informed,2000,2000,2000,0,0.631578947368421,0.6360577706942402,1935.5806226801888,true,ChecksPassed
mixture,514547617,prior,2000,2000,2000,0,0.631578947368421,0.6191751472951335,1306.7250234302085,true,InsufficientEvidence
mixture,514547617,informed,2000,2000,2000,0,0.631578947368421,0.6296021776480281,1932.680577131489,true,ChecksPassed
mixture,530033480,prior,2000,2000,2000,0,0.631578947368421,0.6472858245433453,1321.2740708351316,true,InsufficientEvidence
mixture,530033480,informed,2000,2000,2000,0,0.631578947368421,0.6374212175573102,1936.5703282669963,true,ChecksPassed
mixture,545519343,prior,2000,2000,2000,0,0.631578947368421,0.6203208556149822,1307.2523364485655,true,InsufficientEvidence
mixture,545519343,informed,2000,2000,2000,0,0.631578947368421,0.6318233392276686,1937.900347256888,true,ChecksPassed
mixture,561005206,prior,2000,2000,2000,0,0.631578947368421,0.6535814427733805,1325.0046491605865,true,InsufficientEvidence
mixture,561005206,informed,2000,2000,2000,0,0.631578947368421,0.6402382116378698,1933.2434720182052,true,ChecksPassed
mixture,576491069,prior,2000,2000,2000,0,0.631578947368421,0.6332370700971376,1313.5790855590785,true,InsufficientEvidence
mixture,576491069,informed,2000,2000,2000,0,0.631578947368421,0.6512527129718164,1931.5732888175278,true,ChecksPassed
mixture,591976932,prior,2000,2000,2000,0,0.631578947368421,0.6104635402548084,1302.8933460986232,true,InsufficientEvidence
mixture,591976932,informed,2000,2000,2000,0,0.631578947368421,0.6237672072774333,1935.006587205073,true,ChecksPassed
mixture,607462795,prior,2000,2000,2000,0,0.631578947368421,0.6326852338412986,1313.294288304647,true,InsufficientEvidence
mixture,607462795,informed,2000,2000,2000,0,0.631578947368421,0.634070886004955,1936.1309377425132,true,ChecksPassed
mixture,622948658,prior,2000,2000,2000,0,0.631578947368421,0.6116373477672563,1303.391408114543,true,InsufficientEvidence
mixture,622948658,informed,2000,2000,2000,0,0.631578947368421,0.635844223208943,1935.1397209247846,true,ChecksPassed
mixture,638434521,prior,2000,2000,2000,0,0.631578947368421,0.6348873755893074,1314.438593327332,true,InsufficientEvidence
mixture,638434521,informed,2000,2000,2000,0,0.631578947368421,0.6199621482879962,1930.8860455974705,true,ChecksPassed
mixture,653920384,prior,2000,2000,2000,0,0.631578947368421,0.6180257510729616,1306.2015037594076,true,InsufficientEvidence
mixture,653920384,informed,2000,2000,2000,0,0.631578947368421,0.6310510740550144,1938.1860783142329,true,ChecksPassed
mixture,669406247,prior,2000,2000,2000,0,0.631578947368421,0.6276792802328568,1310.7701698026924,true,InsufficientEvidence
mixture,669406247,informed,2000,2000,2000,0,0.631578947368421,0.6357902666788758,1933.0761221184014,true,ChecksPassed
mixture,684892110,prior,2000,2000,2000,0,0.631578947368421,0.6265571163530328,1310.2189599631956,true,InsufficientEvidence
